source,merchant_id,name,phone,address,city,lat,lng,rating,total_reviews,is_open,url
grabfood,5-C64VRU63SANBBE,Mỳ Cay 7 Cấp Độ - Đường Láng,,Mỳ Cay 7 Cấp Độ - Đường Láng,Mỳ Cay 7 Cấp Độ - Đường Láng,21.026669,105.801208,4.0,200,True,https://food.grab.com/vn/vi/restaurant/5-C64VRU63SANBBE
grabfood,5-C35TMEUCRNAYLN,Anh Gió Đồ Ăn Vặt - Nem Chua Rán - Xiên Que,,Anh Gió Đồ Ăn Vặt - Nem Chua Rán - Xiên Que,Anh Gió Đồ Ăn Vặt - Nem Chua Rán - Xiên Que,21.038515,105.803895,4.4,304,True,https://food.grab.com/vn/vi/restaurant/5-C35TMEUCRNAYLN
grabfood,5-C3AAVCDCA8AXHA,Đức Food - Mì Trộn Indomie Chính Kinh,,Đức Food - Mì Trộn Indomie Chính Kinh,Đức Food - Mì Trộn Indomie Chính Kinh,21.00099514455998,105.81036779947055,4.6,2997,True,https://food.grab.com/vn/vi/restaurant/5-C3AAVCDCA8AXHA
grabfood,5-C7N1E2WBCBLWAN,Trà Sữa Wait Tea - Dương Quảng Hàm,,Trà Sữa Wait Tea - Dương Quảng Hàm,Trà Sữa Wait Tea - Dương Quảng Hàm,21.035244,105.800186,4.3,58,True,https://food.grab.com/vn/vi/restaurant/5-C7N1E2WBCBLWAN
grabfood,5-C74DWEXAGZEYCJ,Chim Quay 162 - Mễ Trì Thượng,,Chim Quay 162 - Mễ Trì Thượng,Chim Quay 162 - Mễ Trì Thượng,21.007132,105.77726,5.0,9,True,https://food.grab.com/vn/vi/restaurant/5-C74DWEXAGZEYCJ
grabfood,5-C7A1MFMZNEJBEJ,Yến Food- Mì Trộn Indomie & Đồ Ăn Vặt - Ngõ 97 Văn Cao,,Yến Food- Mì Trộn Indomie & Đồ Ăn Vặt - Ngõ 97 Văn Cao,Yến Food- Mì Trộn Indomie & Đồ Ăn Vặt - Ngõ 97 Văn Cao,21.039103014051094,105.81670391062494,4.5,307,True,https://food.grab.com/vn/vi/restaurant/5-C7A1MFMZNEJBEJ
grabfood,5-C2ATEGDZTT4XDE,Gà Luộc & Gà Ủ Muối Thanh Mai - Trần Thái Tông,,Gà Luộc & Gà Ủ Muối Thanh Mai - Trần Thái Tông,Gà Luộc & Gà Ủ Muối Thanh Mai - Trần Thái Tông,21.03335603,105.7865836,4.3,4468,True,https://food.grab.com/vn/vi/restaurant/5-C2ATEGDZTT4XDE
grabfood,5-C7AXAYWFVRN1LN,Chân Gà Sốt Thái & Ăn Vặt Nhà Nhem,,Chân Gà Sốt Thái & Ăn Vặt Nhà Nhem,Chân Gà Sốt Thái & Ăn Vặt Nhà Nhem,21.015004155937447,105.79442289087461,4.5,248,True,https://food.grab.com/vn/vi/restaurant/5-C7AXAYWFVRN1LN
grabfood,5-C7EXMCMEEJLCDA,"Bún Riêu Tóp Mỡ, Hương Vị Xưa - Tôn Thất Tùng",,"Bún Riêu Tóp Mỡ, Hương Vị Xưa - Tôn Thất Tùng",Hương Vị Xưa - Tôn Thất Tùng,21.005319,105.830763,3.8,453,True,https://food.grab.com/vn/vi/restaurant/5-C7EXMCMEEJLCDA
grabfood,5-C73VV7LGTTJKA6,Bánh Mì & Xôi Mặn 2003,,Bánh Mì & Xôi Mặn 2003,Bánh Mì & Xôi Mặn 2003,21.0116400953392,105.79959501635533,4.7,34,True,https://food.grab.com/vn/vi/restaurant/5-C73VV7LGTTJKA6
grabfood,5-C74UEN6KEE2JRN,"Bếp nhà Duyên - Sữa chua , caramen và đồ ăn vặt - ngõ Phạm Thận Duật",,"Bếp nhà Duyên - Sữa chua , caramen và đồ ăn vặt - ngõ Phạm Thận Duật",Caramen Và Đồ Ăn Vặt - Ngõ Phạm Thận Duật,21.044068,105.7791832,5.0,6,True,https://food.grab.com/vn/vi/restaurant/5-C74UEN6KEE2JRN
grabfood,5-C73VANKYCKDJSE,BUMTRO - Bún Trộn Nam Bộ - Đỗ Đức Dục,,BUMTRO - Bún Trộn Nam Bộ - Đỗ Đức Dục,Bumtro - Bún Trộn Nam Bộ - Đỗ Đức Dục,21.008714323161556,105.78046733131777,4.1,1931,True,https://food.grab.com/vn/vi/restaurant/5-C73VANKYCKDJSE
grabfood,5-C3BGNU5ERNTJLN,Trung Vịt - Vịt Vân Đình,,Trung Vịt - Vịt Vân Đình,Trung Vịt - Vịt Vân Đình,21.03726662248384,105.80221258911973,4.1,47,True,https://food.grab.com/vn/vi/restaurant/5-C3BGNU5ERNTJLN
grabfood,5-C6VXSGNDJLBKCT,Mixue 40 Nguyễn Phong Sắc,,Mixue 40 Nguyễn Phong Sắc,Mixue 40 Nguyễn Phong Sắc,21.038671,105.790703,4.4,271,True,https://food.grab.com/vn/vi/restaurant/5-C6VXSGNDJLBKCT
grabfood,5-C74TENJABF5DHA,Mỳ Gà Tần - Cơm Gà Mắm Nhĩ 206 Nguyễn Văn Tuyết,,Mỳ Gà Tần - Cơm Gà Mắm Nhĩ 206 Nguyễn Văn Tuyết,Mỳ Gà Tần - Cơm Gà Mắm Nhĩ 206 Nguyễn Văn Tuyết,21.0116705,105.8183593,,,True,https://food.grab.com/vn/vi/restaurant/5-C74TENJABF5DHA
grabfood,5-C3VKNNN1JCLUJX,Chimico -  Cơm Hàn chuẩn vị,,Chimico -  Cơm Hàn chuẩn vị,Chimico -  Cơm Hàn Chuẩn Vị,21.021100620083473,105.80344720008316,,,True,https://food.grab.com/vn/vi/restaurant/5-C3VKNNN1JCLUJX
grabfood,5-C74UCENKTT5JAE,Nướng Trung Hoa 520 China BBQ ShaoKao Trung Kính,,Nướng Trung Hoa 520 China BBQ ShaoKao Trung Kính,Nướng Trung Hoa 520 China Bbq Shaokao Trung Kính,21.015372635093286,105.7951385766778,3.6,11,True,https://food.grab.com/vn/vi/restaurant/5-C74UCENKTT5JAE
grabfood,5-C2CTVNCALPAXE6,Chân Cánh Gà Nướng - ANDU Quán,,Chân Cánh Gà Nướng - ANDU Quán,Chân Cánh Gà Nướng - Andu Quán,21.03904414,105.801675,4.3,1478,True,https://food.grab.com/vn/vi/restaurant/5-C2CTVNCALPAXE6
grabfood,5-CZJEBF3GL8AGPE,Mỳ Trộn Indomie Gấu Bé,,Mỳ Trộn Indomie Gấu Bé,Mỳ Trộn Indomie Gấu Bé,21.038988,105.803085,4.4,2385,True,https://food.grab.com/vn/vi/restaurant/5-CZJEBF3GL8AGPE
grabfood,5-C74AV8BFUBL3DE,88F1 - Mỳ cay - Bún đậu và nem nướng,,88F1 - Mỳ cay - Bún đậu và nem nướng,88F1 - Mỳ Cay - Bún Đậu Và Nem Nướng,21.014075,105.778191,4.6,17,True,https://food.grab.com/vn/vi/restaurant/5-C74AV8BFUBL3DE
grabfood,5-C3UKN262WENKVE,"Burger & Gà Rán, Cơm Gà Le Pain Lee - Cầu Giấy",,"Burger & Gà Rán, Cơm Gà Le Pain Lee - Cầu Giấy",Cơm Gà Le Pain Lee - Cầu Giấy,21.030845,105.795321,4.2,1163,True,https://food.grab.com/vn/vi/restaurant/5-C3UKN262WENKVE
grabfood,5-C2ABNJEKL4LXR2,XÔI HỌ CÔNG - XÔI XÉO PHÚ THƯỢNG - XÔI THỊT TRỨNG CHẢ - 37/44 TRẦN THÁI TÔNG,,XÔI HỌ CÔNG - XÔI XÉO PHÚ THƯỢNG - XÔI THỊT TRỨNG CHẢ - 37/44 TRẦN THÁI TÔNG,Xôi Họ Công - Xôi Xéo Phú Thượng - Xôi Thịt Trứng Chả - 37/44 Trần Thái Tông,21.034111,105.787856,4.6,1684,True,https://food.grab.com/vn/vi/restaurant/5-C2ABNJEKL4LXR2
grabfood,5-C66WGYVTTCMWPA,Ốc Phê Sài Gòn - 70 Đỗ Đức Dục,,Ốc Phê Sài Gòn - 70 Đỗ Đức Dục,Ốc Phê Sài Gòn - 70 Đỗ Đức Dục,21.007772,105.781197,4.1,183,True,https://food.grab.com/vn/vi/restaurant/5-C66WGYVTTCMWPA
grabfood,5-C7MKTEW1RXMWLT,Nhem Nhem - Thế Giới Ăn Vặt & Mì Trộn Indomie,,Nhem Nhem - Thế Giới Ăn Vặt & Mì Trộn Indomie,Nhem Nhem - Thế Giới Ăn Vặt & Mì Trộn Indomie,21.01299628784963,105.77815937870587,4.7,219,True,https://food.grab.com/vn/vi/restaurant/5-C7MKTEW1RXMWLT
grabfood,5-C36AJYM2JT4WE2,Trà sữa Mixue - Khúc Thừa Dụ,,Trà sữa Mixue - Khúc Thừa Dụ,Trà Sữa Mixue - Khúc Thừa Dụ,21.034451,105.792958,4.4,1006,True,https://food.grab.com/vn/vi/restaurant/5-C36AJYM2JT4WE2
grabfood,5-C7EEERKWGKMYNX,Mỳ Cay 7 Cấp Độ Hàn Quốc - Chính Kinh,,Mỳ Cay 7 Cấp Độ Hàn Quốc - Chính Kinh,Mỳ Cay 7 Cấp Độ Hàn Quốc - Chính Kinh,20.99912131357914,105.81209758971272,4.5,516,True,https://food.grab.com/vn/vi/restaurant/5-C7EEERKWGKMYNX
grabfood,5-C6AFKBB3NKKGRX,Mỳ Cay Seoul - A12 Nghĩa Tân,,Mỳ Cay Seoul - A12 Nghĩa Tân,Mỳ Cay Seoul - A12 Nghĩa Tân,21.043703170691018,105.79274338328861,4.2,575,True,https://food.grab.com/vn/vi/restaurant/5-C6AFKBB3NKKGRX
grabfood,5-C7XYBBLGV8NCA6,Lờ Đờ Food - Cầu Giấy,,Lờ Đờ Food - Cầu Giấy,Lờ Đờ Food - Cầu Giấy,21.0329935,105.7993554,4.8,24,True,https://food.grab.com/vn/vi/restaurant/5-C7XYBBLGV8NCA6
grabfood,5-C74DJ2DGGBMCTE,LACO TACOS Phan Văn Trường,,LACO TACOS Phan Văn Trường,Laco Tacos Phan Văn Trường,21.040024138156667,105.78609612432962,,,True,https://food.grab.com/vn/vi/restaurant/5-C74DJ2DGGBMCTE
grabfood,5-C7J3NCLANPKZLJ,Xôi Làng Nghề Phú Thượng,,Xôi Làng Nghề Phú Thượng,Xôi Làng Nghề Phú Thượng,21.019755,105.803335,4.9,2332,True,https://food.grab.com/vn/vi/restaurant/5-C7J3NCLANPKZLJ
grabfood,5-C63CBB4WEYMCGE,Bánh Mì Sài Gòn Minh Kiên - 381 Nguyễn Khang,,Bánh Mì Sài Gòn Minh Kiên - 381 Nguyễn Khang,Bánh Mì Sài Gòn Minh Kiên - 381 Nguyễn Khang,21.026802,105.798027,4.2,156,True,https://food.grab.com/vn/vi/restaurant/5-C63CBB4WEYMCGE
grabfood,5-C73JSEWKLBBYCE,Bông - xiên bẩn - cầu giấy,,Bông - xiên bẩn - cầu giấy,Bông - Xiên Bẩn - Cầu Giấy,21.028713,105.7977816,4.7,9,True,https://food.grab.com/vn/vi/restaurant/5-C73JSEWKLBBYCE
grabfood,5-C32YGCBGTTLZG6,"Trà Sữa Winggo - Trà Sữa Kem Trứng Nướng, Trà Hoa Quả & Matcha - 473 Nguyễn Khang",,"Trà Sữa Winggo - Trà Sữa Kem Trứng Nướng, Trà Hoa Quả & Matcha - 473 Nguyễn Khang",Trà Hoa Quả & Matcha - 473 Nguyễn Khang,21.029298746685598,105.800143252917,4.8,626,True,https://food.grab.com/vn/vi/restaurant/5-C32YGCBGTTLZG6
grabfood,5-C74JJXADLKXBNX,"SAN JUICE - Hoa Quả Gọt Sẵn ,Nước Ép & Sinh Tố",,"SAN JUICE - Hoa Quả Gọt Sẵn ,Nước Ép & Sinh Tố",Nước Ép & Sinh Tố,21.044504,105.778908,5.0,4,True,https://food.grab.com/vn/vi/restaurant/5-C74JJXADLKXBNX
grabfood,5-C6XDUEXVGKMDDE,Trà Sữa Wait Tea - Trần Quốc Vượng,,Trà Sữa Wait Tea - Trần Quốc Vượng,Trà Sữa Wait Tea - Trần Quốc Vượng,21.03460083364866,105.78429865229658,4.1,253,True,https://food.grab.com/vn/vi/restaurant/5-C6XDUEXVGKMDDE
grabfood,5-C6AWG7KKUAXUVE,Shin - Mì Cay & Đồ Ăn Vặt - Hoàng Ngân,,Shin - Mì Cay & Đồ Ăn Vặt - Hoàng Ngân,Shin - Mì Cay & Đồ Ăn Vặt - Hoàng Ngân,21.00774368832552,105.8091933476801,4.3,875,True,https://food.grab.com/vn/vi/restaurant/5-C6AWG7KKUAXUVE
grabfood,5-C73UV4J2CNE1LN,Mỳ Cay Yoon - Đồ Ăn Hàn Quốc,,Mỳ Cay Yoon - Đồ Ăn Hàn Quốc,Mỳ Cay Yoon - Đồ Ăn Hàn Quốc,21.014076013600928,105.80205392810944,5.0,1,True,https://food.grab.com/vn/vi/restaurant/5-C73UV4J2CNE1LN
grabfood,5-C3WDFCAAJXXECT,Mì Trộn Indomie 158 - Thành Công,,Mì Trộn Indomie 158 - Thành Công,Mì Trộn Indomie 158 - Thành Công,21.023631,105.814124,4.4,573,True,https://food.grab.com/vn/vi/restaurant/5-C3WDFCAAJXXECT
grabfood,5-C7AWNZMHATUBWA,Bánh Mì Tuhu Bread - Trần Quốc Vượng,,Bánh Mì Tuhu Bread - Trần Quốc Vượng,Bánh Mì Tuhu Bread - Trần Quốc Vượng,21.035338,105.785689,4.2,282,True,https://food.grab.com/vn/vi/restaurant/5-C7AWNZMHATUBWA
grabfood,5-C7T3A7T1T3LTE6,TOKKI BANG - 6 Vũ Phạm Hàm,,TOKKI BANG - 6 Vũ Phạm Hàm,Tokki Bang - 6 Vũ Phạm Hàm,21.014492,105.795685,4.9,31,True,https://food.grab.com/vn/vi/restaurant/5-C7T3A7T1T3LTE6
grabfood,5-C2CTUFVVTETHNT,Hoàng Huệ - Cơm Rang Và Bún Bò Trộn - Chùa Láng,,Hoàng Huệ - Cơm Rang Và Bún Bò Trộn - Chùa Láng,Hoàng Huệ - Cơm Rang Và Bún Bò Trộn - Chùa Láng,21.022132,105.801289,,,True,https://food.grab.com/vn/vi/restaurant/5-C2CTUFVVTETHNT
grabfood,5-C74TGN6XVU6TNA,"Tiệm Trà Bông - Trà Trái Cây, Trà Mãng Cầu & Trà Dâu Tằm",,"Tiệm Trà Bông - Trà Trái Cây, Trà Mãng Cầu & Trà Dâu Tằm",Trà Mãng Cầu & Trà Dâu Tằm,21.008566,105.811447,5.0,2,True,https://food.grab.com/vn/vi/restaurant/5-C74TGN6XVU6TNA
grabfood,5-C7CBERLKCAMCE6,Nước ép Nhím Juice,,Nước ép Nhím Juice,Nước Ép Nhím Juice,21.0364075,105.8005639,4.5,27,True,https://food.grab.com/vn/vi/restaurant/5-C7CBERLKCAMCE6
grabfood,5-C73EGKMJVN2YKE,Tiệm Nhà Tâm - Mì Trộn Indomie & Đồ Ăn Vặt,,Tiệm Nhà Tâm - Mì Trộn Indomie & Đồ Ăn Vặt,Tiệm Nhà Tâm - Mì Trộn Indomie & Đồ Ăn Vặt,21.043103,105.779318,4.7,37,True,https://food.grab.com/vn/vi/restaurant/5-C73EGKMJVN2YKE
grabfood,5-C7DWRGLDVNKYME,MIXUE NHÂN HOÀ,,MIXUE NHÂN HOÀ,Mixue Nhân Hoà,21.0020962,105.8065737,4.3,512,True,https://food.grab.com/vn/vi/restaurant/5-C7DWRGLDVNKYME
grabfood,5-C62TFFXZEYKWVT,Mì Cay Tomyum & Mì Tương Đen - Thiên Trù Noodles,,Mì Cay Tomyum & Mì Tương Đen - Thiên Trù Noodles,Mì Cay Tomyum & Mì Tương Đen - Thiên Trù Noodles,20.994427,105.796448,4.3,231,True,https://food.grab.com/vn/vi/restaurant/5-C62TFFXZEYKWVT
grabfood,5-C7T3A7T1VB52CT,TOKKI BANG - 217 Nguyễn Ngọc Vũ,,TOKKI BANG - 217 Nguyễn Ngọc Vũ,Tokki Bang - 217 Nguyễn Ngọc Vũ,21.014271,105.804924,4.8,42,True,https://food.grab.com/vn/vi/restaurant/5-C7T3A7T1VB52CT
grabfood,5-C74FAUN1BEBVVN,Mỳ Cay Korea - Đường Láng,,Mỳ Cay Korea - Đường Láng,Mỳ Cay Korea - Đường Láng,21.0197492,105.8027267,,,True,https://food.grab.com/vn/vi/restaurant/5-C74FAUN1BEBVVN
grabfood,5-C4JKNVAJEVMUN2,"Xân Biển- Viên Chiên, Xiên que, Ăn Vặt - Dịch Vọng",,"Xân Biển- Viên Chiên, Xiên que, Ăn Vặt - Dịch Vọng",Ăn Vặt - Dịch Vọng,21.031647,105.793556,4.6,2029,True,https://food.grab.com/vn/vi/restaurant/5-C4JKNVAJEVMUN2
grabfood,5-C6TXAFLURYCHV6,"A Điêu - Nem Chua Nướng, Mực Nướng Thơm Lừng - CS2: 77 Quan Hoa",,"A Điêu - Nem Chua Nướng, Mực Nướng Thơm Lừng - CS2: 77 Quan Hoa",Mực Nướng Thơm Lừng - Cs2: 77 Quan Hoa,21.032775,105.803124,4.6,106,True,https://food.grab.com/vn/vi/restaurant/5-C6TXAFLURYCHV6
grabfood,5-C3DGEF21GXDBKA,GÀ TƯƠI MẠNH HOẠCH - DUY TÂN,,GÀ TƯƠI MẠNH HOẠCH - DUY TÂN,Gà Tươi Mạnh Hoạch - Duy Tân,21.031429709416628,105.78402476294104,4.2,2361,True,https://food.grab.com/vn/vi/restaurant/5-C3DGEF21GXDBKA
grabfood,5-C7KTN7BHJ8CVEA,"Cháo Ngon Trung Food - Cháo, Súp Đặc Biệt & Mì Xào - Cầu Giấy",,"Cháo Ngon Trung Food - Cháo, Súp Đặc Biệt & Mì Xào - Cầu Giấy",Súp Đặc Biệt & Mì Xào - Cầu Giấy,21.029498710098935,105.79918232234428,4.9,130,True,https://food.grab.com/vn/vi/restaurant/5-C7KTN7BHJ8CVEA
grabfood,5-C3VJR8NJBBJKSE,Tiền Food - Cháo - Cháo Ngon - Mỳ Xào,,Tiền Food - Cháo - Cháo Ngon - Mỳ Xào,Tiền Food - Cháo - Cháo Ngon - Mỳ Xào,21.016908010786892,105.81666160966525,4.7,929,True,https://food.grab.com/vn/vi/restaurant/5-C3VJR8NJBBJKSE
grabfood,5-C6JXJRKTJ3EUBE,"Phở Gà , Cơm Sườn - Thịt Xiên 64/8 Bùi Ngọc Dương",,"Phở Gà , Cơm Sườn - Thịt Xiên 64/8 Bùi Ngọc Dương",Cơm Sườn - Thịt Xiên 64/8 Bùi Ngọc Dương,21.000891696819867,105.85311686753421,3.6,181,True,https://food.grab.com/vn/vi/restaurant/5-C6JXJRKTJ3EUBE
grabfood,5-C7VKC7BAPEW3NA,"BAMISA - Xôi, Bánh Mì Kẹp & Bánh Mì Chảo",,"BAMISA - Xôi, Bánh Mì Kẹp & Bánh Mì Chảo",Bánh Mì Kẹp & Bánh Mì Chảo,20.98343093459944,105.83254596264032,4.4,14,True,https://food.grab.com/vn/vi/restaurant/5-C7VKC7BAPEW3NA
grabfood,5-C2TJCXTULCNKPA,Bánh Mì Dân Tổ - Ngõ Tự Do,,Bánh Mì Dân Tổ - Ngõ Tự Do,Bánh Mì Dân Tổ - Ngõ Tự Do,20.997308,105.846363,4.0,476,True,https://food.grab.com/vn/vi/restaurant/5-C2TJCXTULCNKPA
grabfood,5-C7NHCULET2XDCN,Tiệm gà rán Mix Chicken Tạ Quang Bửu,,Tiệm gà rán Mix Chicken Tạ Quang Bửu,Tiệm Gà Rán Mix Chicken Tạ Quang Bửu,21.001144,105.847877,4.5,997,True,https://food.grab.com/vn/vi/restaurant/5-C7NHCULET2XDCN
grabfood,5-C7N2FALXPE2XAT,Gà rán Panda Giải Phóng,,Gà rán Panda Giải Phóng,Gà Rán Panda Giải Phóng,21.000483,105.848589,4.5,131,True,https://food.grab.com/vn/vi/restaurant/5-C7N2FALXPE2XAT
grabfood,5-C7DHEK5EG75FT6,Bánh Mì Muối Ớt - Chân Gà Nướng - Vũ Luyện,,Bánh Mì Muối Ớt - Chân Gà Nướng - Vũ Luyện,Bánh Mì Muối Ớt - Chân Gà Nướng - Vũ Luyện,20.992552,105.828796,,,True,https://food.grab.com/vn/vi/restaurant/5-C7DHEK5EG75FT6
grabfood,5-C6JEVPKTLEE1LE,"Burger & Gà Rán, Cơm Gà Le Pain Lee - Kim Ngưu",,"Burger & Gà Rán, Cơm Gà Le Pain Lee - Kim Ngưu",Cơm Gà Le Pain Lee - Kim Ngưu,21.001659839632566,105.86103359821203,3.9,412,True,https://food.grab.com/vn/vi/restaurant/5-C6JEVPKTLEE1LE
grabfood,5-C7NFC34YJT4CG6,"iChi food - Cháo , Súp , Mỳ xào & Gà ủ muối - Bùi Ngọc Dương",,"iChi food - Cháo , Súp , Mỳ xào & Gà ủ muối - Bùi Ngọc Dương",Mỳ Xào & Gà Ủ Muối - Bùi Ngọc Dương,21.000603711847944,105.8531732724266,4.3,126,True,https://food.grab.com/vn/vi/restaurant/5-C7NFC34YJT4CG6
grabfood,5-C74EVVLUCULTTX,"Trà Sữa Winggo - Trà Sữa Kem Trứng Nướng, Trà Hoa Quả & Matcha - 96 Tân Mai",,"Trà Sữa Winggo - Trà Sữa Kem Trứng Nướng, Trà Hoa Quả & Matcha - 96 Tân Mai",Trà Hoa Quả & Matcha - 96 Tân Mai,20.983439,105.848897,4.5,2,True,https://food.grab.com/vn/vi/restaurant/5-C74EVVLUCULTTX
grabfood,5-C7VGPA2ZENE1V2,"Bepfood - Gà Ủ Muối , Gà Hun Khói , Gà Luộc - 104 Nguyễn An Ninh",,"Bepfood - Gà Ủ Muối , Gà Hun Khói , Gà Luộc - 104 Nguyễn An Ninh",Gà Luộc - 104 Nguyễn An Ninh,20.9920078,105.8458804,4.7,235,True,https://food.grab.com/vn/vi/restaurant/5-C7VGPA2ZENE1V2
grabfood,5-C7N2LPBFN63UHE,Hải Sản Ngon - Cô Hương,,Hải Sản Ngon - Cô Hương,Hải Sản Ngon - Cô Hương,20.99238814359829,105.82871057234416,,,True,https://food.grab.com/vn/vi/restaurant/5-C7N2LPBFN63UHE
grabfood,5-CYU2RXTZLCAZJJ,McDonald's - Thái Hà,,McDonald's - Thái Hà,Mcdonald'S - Thái Hà,21.009402155876156,105.82391905784606,4.4,9538,True,https://food.grab.com/vn/vi/restaurant/5-CYU2RXTZLCAZJJ
grabfood,5-C74UCGMTUEWVNX,"Sang Food - Cháo, Soup, Mỳ Xào & Đồ Ăn Vặt",,"Sang Food - Cháo, Soup, Mỳ Xào & Đồ Ăn Vặt",Mỳ Xào & Đồ Ăn Vặt,20.998602,105.859612,4.9,548,True,https://food.grab.com/vn/vi/restaurant/5-C74UCGMTUEWVNX
grabfood,5-C3DBA26ZHCJHDE,Gà Luộc - Gà Ủ Muối - Nguyễn Đức Cảnh,,Gà Luộc - Gà Ủ Muối - Nguyễn Đức Cảnh,Gà Luộc - Gà Ủ Muối - Nguyễn Đức Cảnh,20.986892462621825,105.85274449657108,4.4,1939,True,https://food.grab.com/vn/vi/restaurant/5-C3DBA26ZHCJHDE
grabfood,5-C4NXHABDCLM2E2,Bánh Mì Dân Tổ - Phạm Ngọc Thạch,,Bánh Mì Dân Tổ - Phạm Ngọc Thạch,Bánh Mì Dân Tổ - Phạm Ngọc Thạch,21.007149884374456,105.83325952418176,3.9,310,True,https://food.grab.com/vn/vi/restaurant/5-C4NXHABDCLM2E2
grabfood,5-C3BTSB5FNTJ1CJ,Mỳ Cay Hàn Quốc - Anh Vũ - Ngõ 257 Thanh Nhàn,,Mỳ Cay Hàn Quốc - Anh Vũ - Ngõ 257 Thanh Nhàn,Mỳ Cay Hàn Quốc - Anh Vũ - Ngõ 257 Thanh Nhàn,21.00254984075059,105.85313883000435,4.4,347,True,https://food.grab.com/vn/vi/restaurant/5-C3BTSB5FNTJ1CJ
grabfood,5-C7X1PEUBKELCCJ,"Mỳ Cay & Mỳ Trộn - Bánh Mì Muối Ớt, Bánh Tráng Trộn",,"Mỳ Cay & Mỳ Trộn - Bánh Mì Muối Ớt, Bánh Tráng Trộn",Bánh Tráng Trộn,20.98316461740538,105.82636177546294,4.9,38,True,https://food.grab.com/vn/vi/restaurant/5-C7X1PEUBKELCCJ
grabfood,5-C6EDEK3KR3NVEE,Hùng Food - Mì Trộn Indomie - Linh Đàm,,Hùng Food - Mì Trộn Indomie - Linh Đàm,Hùng Food - Mì Trộn Indomie - Linh Đàm,20.963726172978554,105.82028812256891,4.5,488,True,https://food.grab.com/vn/vi/restaurant/5-C6EDEK3KR3NVEE
grabfood,5-C7KET7WYJPLTSE,"Cơm Sườn Cooky - Cơm Tấm, Cơm Sườn Xốt - Trần Đại Nghĩa",,"Cơm Sườn Cooky - Cơm Tấm, Cơm Sườn Xốt - Trần Đại Nghĩa",Cơm Sườn Xốt - Trần Đại Nghĩa,20.99528032565486,105.84545714192114,,,True,https://food.grab.com/vn/vi/restaurant/5-C7KET7WYJPLTSE
grabfood,5-C73XAEWKFFUTVE,Tiệm Vitamin 1993 - Nước ép & Trà Trái Cây,,Tiệm Vitamin 1993 - Nước ép & Trà Trái Cây,Tiệm Vitamin 1993 - Nước Ép & Trà Trái Cây,21.00015709,105.8556741,5.0,7,True,https://food.grab.com/vn/vi/restaurant/5-C73XAEWKFFUTVE
grabfood,5-C74DJ76VC75FFA,"Bếp Mẹ Hổ - Chân Gà Sốt Thái & Phở, Mì Trộn",,"Bếp Mẹ Hổ - Chân Gà Sốt Thái & Phở, Mì Trộn",Mì Trộn,20.981962,105.820665,5.0,4,True,https://food.grab.com/vn/vi/restaurant/5-C74DJ76VC75FFA
grabfood,5-C7JJHBC2L2EJJN,Bếp Nhà Mắm (mì indomie & cá viên chiên) số 5 ngõ 213 trần đại nghĩa,,Bếp Nhà Mắm (mì indomie & cá viên chiên) số 5 ngõ 213 trần đại nghĩa,Bếp Nhà Mắm (Mì Indomie & Cá Viên Chiên) Số 5 Ngõ 213 Trần Đại Nghĩa,20.9987058,105.8461858,4.7,55,True,https://food.grab.com/vn/vi/restaurant/5-C7JJHBC2L2EJJN
grabfood,5-C4NBHFVGSEXTGA,Cháo Ngon Minh Chiến Food - Mỳ xào - Súp gà,,Cháo Ngon Minh Chiến Food - Mỳ xào - Súp gà,Cháo Ngon Minh Chiến Food - Mỳ Xào - Súp Gà,20.986065,105.810165,4.8,2486,True,https://food.grab.com/vn/vi/restaurant/5-C4NBHFVGSEXTGA
grabfood,5-C3WFSFNUVJ5TMA,"Quán Hà Cốm - Các Loại Bún, Cháo Lòng & Đồ Ăn Vặt",,"Quán Hà Cốm - Các Loại Bún, Cháo Lòng & Đồ Ăn Vặt",Cháo Lòng & Đồ Ăn Vặt,20.984508,105.810348,,,True,https://food.grab.com/vn/vi/restaurant/5-C3WFSFNUVJ5TMA
grabfood,5-C7CWVPWFL6XFGJ,Phở Bò Phố Cổ - Sốt Vang,,Phở Bò Phố Cổ - Sốt Vang,Phở Bò Phố Cổ - Sốt Vang,21.0238624,105.8394225,4.6,569,True,https://food.grab.com/vn/vi/restaurant/5-C7CWVPWFL6XFGJ
grabfood,5-C4MUVFN2TZJ1N2,Mỳ Cay & Mỳ Trộn - Tiệm 1991,,Mỳ Cay & Mỳ Trộn - Tiệm 1991,Mỳ Cay & Mỳ Trộn - Tiệm 1991,20.99950407514538,105.87944774826474,4.2,520,True,https://food.grab.com/vn/vi/restaurant/5-C4MUVFN2TZJ1N2
grabfood,5-C3E1L8MKT7VEBA,Gà Luộc Gà Ủ Muối Trường Chinh,,Gà Luộc Gà Ủ Muối Trường Chinh,Gà Luộc Gà Ủ Muối Trường Chinh,21.002598201921963,105.82665465172097,4.4,806,True,https://food.grab.com/vn/vi/restaurant/5-C3E1L8MKT7VEBA
grabfood,5-C73VVEX1JPXJHE,Mì Trộn Siêu Nhanh - Hoàng Mai,,Mì Trộn Siêu Nhanh - Hoàng Mai,Mì Trộn Siêu Nhanh - Hoàng Mai,20.9884,105.855983,4.8,6,True,https://food.grab.com/vn/vi/restaurant/5-C73VVEX1JPXJHE
